product_id,product_name,category,description,price
1179,Durable Dish Drying Rack,Home & Kitchen,Durable dish drying rack designed for everyday use. Ideal for customers looking for reliable home & kitchen products.,289.58
1180,Durable Camping Lantern,Sports & Outdoors,Durable camping lantern designed for everyday use. Ideal for customers looking for reliable sports & outdoors products.,255.59
1181,Eco-Friendly Vitamin C Serum,Beauty & Personal Care,Eco-Friendly vitamin c serum designed for everyday use. Ideal for customers looking for reliable beauty & personal care products.,150.65
1182,Eco-Friendly Portable SSD,Electronics,Eco-Friendly portable ssd designed for everyday use. Ideal for customers looking for reliable electronics products.,407.51
1183,Smart Sunscreen SPF50,Beauty & Personal Care,Smart sunscreen spf50 designed for everyday use. Ideal for customers looking for reliable beauty & personal care products.,483.2
1184,Rechargeable Lip Balm,Beauty & Personal Care,Rechargeable lip balm designed for everyday use. Ideal for customers looking for reliable beauty & personal care products.,379.95
1185,Professional Casual Sneakers,Clothing,Professional casual sneakers designed for everyday use. Ideal for customers looking for reliable clothing products.,431.7
1186,Ergonomic Women's Running Leggings,Clothing,Ergonomic women's running leggings designed for everyday use. Ideal for customers looking for reliable clothing products.,38.44
1187,Rechargeable Ergonomic Mouse Pad,Office Supplies,Rechargeable ergonomic mouse pad designed for everyday use. Ideal for customers looking for reliable office supplies products.,401.08
1188,Eco-Friendly Baseball Cap,Clothing,Eco-Friendly baseball cap designed for everyday use. Ideal for customers looking for reliable clothing products.,270.15
1189,Rechargeable Laptop Stand,Office Supplies,Rechargeable laptop stand designed for everyday use. Ideal for customers looking for reliable office supplies products.,147.21
1190,Compact Baseball Cap,Clothing,Compact baseball cap designed for everyday use. Ideal for customers looking for reliable clothing products.,279.5
1191,Lightweight Dish Drying Rack,Home & Kitchen,Lightweight dish drying rack designed for everyday use. Ideal for customers looking for reliable home & kitchen products.,180.0
1192,Portable Sunscreen SPF50,Beauty & Personal Care,Portable sunscreen spf50 designed for everyday use. Ideal for customers looking for reliable beauty & personal care products.,473.82
1193,Smart Ergonomic Mouse Pad,Office Supplies,Smart ergonomic mouse pad designed for everyday use. Ideal for customers looking for reliable office supplies products.,369.87
1194,Ergonomic Electric Kettle,Home & Kitchen,Ergonomic electric kettle designed for everyday use. Ideal for customers looking for reliable home & kitchen products.,107.36
1195,Professional Electric Kettle,Home & Kitchen,Professional electric kettle designed for everyday use. Ideal for customers looking for reliable home & kitchen products.,181.23
1196,Compact Bluetooth Headphones,Electronics,Compact bluetooth headphones designed for everyday use. Ideal for customers looking for reliable electronics products.,339.53
1197,Professional Document Folder,Office Supplies,Professional document folder designed for everyday use. Ideal for customers looking for reliable office supplies products.,8.28
1198,Smart Face Moisturizer,Beauty & Personal Care,Smart face moisturizer designed for everyday use. Ideal for customers looking for reliable beauty & personal care products.,188.74
1199,Professional Trekking Poles,Sports & Outdoors,Professional trekking poles designed for everyday use. Ideal for customers looking for reliable sports & outdoors products.,435.04
1200,Eco-Friendly Hooded Sweatshirt,Clothing,Eco-Friendly hooded sweatshirt designed for everyday use. Ideal for customers looking for reliable clothing products.,143.73
1201,Premium Air Fryer,Home & Kitchen,Premium air fryer designed for everyday use. Ideal for customers looking for reliable home & kitchen products.,265.24
1202,Eco-Friendly Casual Sneakers,Clothing,Eco-Friendly casual sneakers designed for everyday use. Ideal for customers looking for reliable clothing products.,21.12
1203,Portable Adjustable Dumbbells,Sports & Outdoors,Portable adjustable dumbbells designed for everyday use. Ideal for customers looking for reliable sports & outdoors products.,231.31
1204,Lightweight Noise Cancelling Earbuds,Electronics,Lightweight noise cancelling earbuds designed for everyday use. Ideal for customers looking for reliable electronics products.,346.16
1205,Durable Smartphone Case,Electronics,Durable smartphone case designed for everyday use. Ideal for customers looking for reliable electronics products.,292.6
1206,Professional Foam Roller,Sports & Outdoors,Professional foam roller designed for everyday use. Ideal for customers looking for reliable sports & outdoors products.,431.61
1207,Rechargeable Food Storage Container,Home & Kitchen,Rechargeable food storage container designed for everyday use. Ideal for customers looking for reliable home & kitchen products.,138.36
1208,Lightweight Beard Trimmer,Beauty & Personal Care,Lightweight beard trimmer designed for everyday use. Ideal for customers looking for reliable beauty & personal care products.,96.04
1209,Durable Denim Jeans,Clothing,Durable denim jeans designed for everyday use. Ideal for customers looking for reliable clothing products.,351.85
1210,Durable Foam Roller,Sports & Outdoors,Durable foam roller designed for everyday use. Ideal for customers looking for reliable sports & outdoors products.,143.42
1211,Professional Air Fryer,Home & Kitchen,Professional air fryer designed for everyday use. Ideal for customers looking for reliable home & kitchen products.,344.58
1212,Rechargeable Portable SSD,Electronics,Rechargeable portable ssd designed for everyday use. Ideal for customers looking for reliable electronics products.,279.89
1213,Portable Denim Jeans,Clothing,Portable denim jeans designed for everyday use. Ideal for customers looking for reliable clothing products.,401.02
1214,Smart Desk Organizer,Office Supplies,Smart desk organizer designed for everyday use. Ideal for customers looking for reliable office supplies products.,403.81
1215,Smart Coffee Grinder,Home & Kitchen,Smart coffee grinder designed for everyday use. Ideal for customers looking for reliable home & kitchen products.,71.56
1216,Smart Whiteboard Markers,Office Supplies,Smart whiteboard markers designed for everyday use. Ideal for customers looking for reliable office supplies products.,153.52
1217,Durable Face Moisturizer,Beauty & Personal Care,Durable face moisturizer designed for everyday use. Ideal for customers looking for reliable beauty & personal care products.,53.99
1218,Rechargeable Stainless Steel Water Bottle,Home & Kitchen,Rechargeable stainless steel water bottle designed for everyday use. Ideal for customers looking for reliable home & kitchen products.,407.84
1219,Smart Women's Running Leggings,Clothing,Smart women's running leggings designed for everyday use. Ideal for customers looking for reliable clothing products.,373.57
1220,Lightweight Foam Roller,Sports & Outdoors,Lightweight foam roller designed for everyday use. Ideal for customers looking for reliable sports & outdoors products.,282.37
1221,Premium Foam Roller,Sports & Outdoors,Premium foam roller designed for everyday use. Ideal for customers looking for reliable sports & outdoors products.,208.82
1222,Professional Running Belt,Sports & Outdoors,Professional running belt designed for everyday use. Ideal for customers looking for reliable sports & outdoors products.,290.07
1223,Ergonomic Desk Organizer,Office Supplies,Ergonomic desk organizer designed for everyday use. Ideal for customers looking for reliable office supplies products.,180.78
1224,Smart Document Folder,Office Supplies,Smart document folder designed for everyday use. Ideal for customers looking for reliable office supplies products.,445.37
1225,Smart Athletic Socks,Clothing,Smart athletic socks designed for everyday use. Ideal for customers looking for reliable clothing products.,317.7
1226,Lightweight Air Fryer,Home & Kitchen,Lightweight air fryer designed for everyday use. Ideal for customers looking for reliable home & kitchen products.,213.8
1227,Compact Body Lotion,Beauty & Personal Care,Compact body lotion designed for everyday use. Ideal for customers looking for reliable beauty & personal care products.,44.16
1228,Lightweight Running Belt,Sports & Outdoors,Lightweight running belt designed for everyday use. Ideal for customers looking for reliable sports & outdoors products.,161.85
1229,Professional Hydration Backpack,Sports & Outdoors,Professional hydration backpack designed for everyday use. Ideal for customers looking for reliable sports & outdoors products.,324.1
1230,Lightweight Trekking Poles,Sports & Outdoors,Lightweight trekking poles designed for everyday use. Ideal for customers looking for reliable sports & outdoors products.,375.21
1231,Durable Lip Balm,Beauty & Personal Care,Durable lip balm designed for everyday use. Ideal for customers looking for reliable beauty & personal care products.,87.82
1232,Rechargeable USB-C Charger,Electronics,Rechargeable usb-c charger designed for everyday use. Ideal for customers looking for reliable electronics products.,332.7
